date,season,thi_extreme,thi_bin,solar_profile,hour
2010-10-08,winter,59.826700411835,"(55.0, 60.0]",0.2299,17
2010-10-08,winter,59.826700411835,"(55.0, 60.0]",0.002697,18
2010-10-08,winter,59.826700411835,"(55.0, 60.0]",0.0,19
2010-10-08,winter,59.826700411835,"(55.0, 60.0]",0.0,20
2010-10-08,winter,59.826700411835,"(55.0, 60.0]",0.0,21
2010-10-08,winter,59.826700411835,"(55.0, 60.0]",0.0,22
2010-10-08,winter,59.826700411835,"(55.0, 60.0]",0.0,23
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,0
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,1
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,2
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,3
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,4
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,5
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0004683,6
2010-10-09,winter,57.38,"(55.0, 60.0]",0.1506,7
2010-10-09,winter,57.38,"(55.0, 60.0]",0.4937,8
2010-10-09,winter,57.38,"(55.0, 60.0]",0.628,9
2010-10-09,winter,57.38,"(55.0, 60.0]",0.6245,10
2010-10-09,winter,57.38,"(55.0, 60.0]",0.5923,11
2010-10-09,winter,57.38,"(55.0, 60.0]",0.571,12
2010-10-09,winter,57.38,"(55.0, 60.0]",0.577,13
2010-10-09,winter,57.38,"(55.0, 60.0]",0.597,14
2010-10-09,winter,57.38,"(55.0, 60.0]",0.597,15
2010-10-09,winter,57.38,"(55.0, 60.0]",0.5015,16
2010-10-09,winter,57.38,"(55.0, 60.0]",0.1986,17
2010-10-09,winter,57.38,"(55.0, 60.0]",0.00108,18
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,19
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,20
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,21
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,22
2010-10-09,winter,57.38,"(55.0, 60.0]",0.0,23
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,0
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,1
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,2
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,3
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,4
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,5
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0002418,6
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.10504,7
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.3835,8
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.518,9
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.5337,10
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.5225,11
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.5137,12
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.5117,13
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.513,14
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.487,15
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.385,16
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.1415,17
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",9.58e-05,18
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,19
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,20
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,21
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,22
2010-10-10,winter,60.806272301416,"(60.0, 65.0]",0.0,23
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,0
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,1
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,2
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,3
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,4
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,5
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",1.4e-05,6
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0862,7
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.3438,8
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.4768,9
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.512,10
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.5083,11
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.4902,12
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.4766,13
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.4639,14
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.442,15
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.3496,16
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.11597,17
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",6.33e-05,18
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,19
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,20
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,21
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,22
2010-10-11,winter,63.171777484755005,"(60.0, 65.0]",0.0,23
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,0
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,1
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,2
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,3
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,4
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,5
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",7.9e-06,6
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0668,7
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.2808,8
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.414,9
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.449,10
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.4478,11
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.4424,12
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.4463,13
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.4534,14
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.4421,15
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.3293,16
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.089,17
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",4.79e-05,18
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,19
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,20
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,21
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,22
2010-10-12,winter,63.90623153733019,"(60.0, 65.0]",0.0,23
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,0
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,1
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,2
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,3
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,4
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,5
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0001174,6
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0703,7
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.284,8
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.406,9
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.4248,10
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.428,11
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.4246,12
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.4363,13
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.4548,14
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.4568,15
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.3835,16
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.1381,17
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.000296,18
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,19
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,20
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,21
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,22
2010-10-13,winter,64.825547905778,"(60.0, 65.0]",0.0,23
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,0
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,1
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,2
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,3
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,4
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,5
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0001186,6
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.11255,7
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.4136,8
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.5713,9
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.5645,10
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.5283,11
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.491,12
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.473,13
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.476,14
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.4734,15
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.399,16
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.1519,17
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0001671,18
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,19
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,20
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,21
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,22
2010-10-14,winter,61.711848558107,"(60.0, 65.0]",0.0,23
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,0
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,1
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,2
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,3
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,4
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,5
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0001135,6
2010-10-15,winter,54.797,"(50.0, 55.0]",0.1287,7
2010-10-15,winter,54.797,"(50.0, 55.0]",0.502,8
2010-10-15,winter,54.797,"(50.0, 55.0]",0.657,9
2010-10-15,winter,54.797,"(50.0, 55.0]",0.6533,10
2010-10-15,winter,54.797,"(50.0, 55.0]",0.6133,11
2010-10-15,winter,54.797,"(50.0, 55.0]",0.5874,12
2010-10-15,winter,54.797,"(50.0, 55.0]",0.6035,13
2010-10-15,winter,54.797,"(50.0, 55.0]",0.638,14
2010-10-15,winter,54.797,"(50.0, 55.0]",0.6465,15
2010-10-15,winter,54.797,"(50.0, 55.0]",0.5273,16
2010-10-15,winter,54.797,"(50.0, 55.0]",0.1724,17
2010-10-15,winter,54.797,"(50.0, 55.0]",5.776e-05,18
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,19
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,20
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,21
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,22
2010-10-15,winter,54.797,"(50.0, 55.0]",0.0,23
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,0
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,1
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,2
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,3
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,4
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,5
2010-10-16,winter,52.25,"(50.0, 55.0]",7.707e-05,6
2010-10-16,winter,52.25,"(50.0, 55.0]",0.1169,7
2010-10-16,winter,52.25,"(50.0, 55.0]",0.4604,8
2010-10-16,winter,52.25,"(50.0, 55.0]",0.6187,9
2010-10-16,winter,52.25,"(50.0, 55.0]",0.619,10
2010-10-16,winter,52.25,"(50.0, 55.0]",0.586,11
2010-10-16,winter,52.25,"(50.0, 55.0]",0.564,12
2010-10-16,winter,52.25,"(50.0, 55.0]",0.577,13
2010-10-16,winter,52.25,"(50.0, 55.0]",0.6055,14
2010-10-16,winter,52.25,"(50.0, 55.0]",0.612,15
2010-10-16,winter,52.25,"(50.0, 55.0]",0.4885,16
2010-10-16,winter,52.25,"(50.0, 55.0]",0.1543,17
2010-10-16,winter,52.25,"(50.0, 55.0]",8.05e-06,18
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,19
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,20
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,21
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,22
2010-10-16,winter,52.25,"(50.0, 55.0]",0.0,23
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,0
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,1
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,2
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,3
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,4
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,5
2010-10-17,winter,51.5669,"(50.0, 55.0]",9e-07,6
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0628,7
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.2673,8
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.3904,9
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.4163,10
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.4233,11
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.4182,12
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.4167,13
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.3982,14
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.3552,15
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.2416,16
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0695,17
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,18
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,19
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,20
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,21
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,22
2010-10-17,winter,51.5669,"(50.0, 55.0]",0.0,23
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,0
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,1
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,2
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,3
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,4
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,5
2010-10-18,winter,55.9634,"(55.0, 60.0]",1.943e-05,6
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.05505,7
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.3062,8
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.4744,9
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.5127,10
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.499,11
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.474,12
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.4648,13
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.4758,14
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.4692,15
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.3484,16
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0991,17
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,18
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,19
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,20
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,21
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,22
2010-10-18,winter,55.9634,"(55.0, 60.0]",0.0,23
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,0
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,1
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,2
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,3
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,4
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,5
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",1.26e-05,6
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.05692,7
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.2856,8
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.4417,9
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.4685,10
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.4622,11
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.4492,12
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.4583,13
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.4768,14
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.4832,15
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.3855,16
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.1191,17
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,18
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,19
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,20
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,21
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,22
2010-10-19,winter,59.465895726582,"(55.0, 60.0]",0.0,23
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,0
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,1
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,2
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,3
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,4
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,5
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",6.6e-06,6
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.08466,7
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.4055,8
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.579,9
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.587,10
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.539,11
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.5054,12
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.5156,13
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.541,14
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.543,15
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.4211,16
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.11554,17
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,18
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,19
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,20
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,21
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,22
2010-10-20,winter,60.26488103857819,"(60.0, 65.0]",0.0,23
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,0
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,1
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,2
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,3
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,4
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,5
2010-10-21,winter,55.2434,"(55.0, 60.0]",3e-07,6
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.09424,7
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.447,8
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.6206,9
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.604,10
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.562,11
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.541,12
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.5615,13
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.602,14
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.612,15
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.477,16
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.1296,17
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,18
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,19
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,20
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,21
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,22
2010-10-21,winter,55.2434,"(55.0, 60.0]",0.0,23
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,0
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,1
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,2
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,3
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,4
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,5
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,6
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0589,7
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.2878,8
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.4111,9
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.425,10
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.4106,11
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.3992,12
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.3997,13
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.397,14
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.3713,15
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.2644,16
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0565,17
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,18
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,19
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,20
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,21
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,22
2010-10-22,winter,53.443398,"(50.0, 55.0]",0.0,23
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,0
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,1
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,2
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,3
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,4
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,5
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,6
2010-10-23,winter,57.2,"(55.0, 60.0]",0.03119,7
2010-10-23,winter,57.2,"(55.0, 60.0]",0.2065,8
2010-10-23,winter,57.2,"(55.0, 60.0]",0.3699,9
2010-10-23,winter,57.2,"(55.0, 60.0]",0.42,10
2010-10-23,winter,57.2,"(55.0, 60.0]",0.4197,11
2010-10-23,winter,57.2,"(55.0, 60.0]",0.4102,12
2010-10-23,winter,57.2,"(55.0, 60.0]",0.4062,13
2010-10-23,winter,57.2,"(55.0, 60.0]",0.4026,14
2010-10-23,winter,57.2,"(55.0, 60.0]",0.3823,15
2010-10-23,winter,57.2,"(55.0, 60.0]",0.2793,16
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0583,17
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,18
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,19
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,20
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,21
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,22
2010-10-23,winter,57.2,"(55.0, 60.0]",0.0,23
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,0
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,1
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,2
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,3
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,4
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,5
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,6
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.02702,7
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.1368,8
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.2135,9
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.2428,10
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.2654,11
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.2695,12
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.266,13
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.2532,14
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.2338,15
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.1704,16
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.04828,17
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,18
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,19
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,20
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,21
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,22
2010-10-24,winter,60.69602300743,"(60.0, 65.0]",0.0,23
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.0,0
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.0,1
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.0,2
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.0,3
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.0,4
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.0,5
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.0,6
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.02617,7
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.1075,8
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.1449,9
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.1803,10
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.2157,11
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.2274,12
2010-10-25,winter,62.89696456364933,"(60.0, 65.0]",0.2386,13
